finding_title_1,finding_title_2,similarity_score
Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.462314426898956
generic.secrets.security.detected-jwt-token.detected-jwt-token,Login Form Is Not Submitted Via HTTPS,11.459670215845108
pkg:npm/execa@1.0.0,Weak Credentials Vulnerability,11.454735696315765
Oracle Java Standard Edition (SE) ECDSA Vulnerability,pkg:npm/moment@2.29.2,11.447270214557648
Cross-Site Scripting: Reflected - share.php:27,X.509 Certificate Subject CN Does Not Match the Entity Name,11.442068964242935
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,pkg:npm/websocket-extensions@0.1.4,11.441102623939514
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),pkg:npm/glob-parent@3.1.0,11.438752710819244
SSL/TLS Service Supports Weak Protocol,generic.secrets.security.detected-generic-secret.detected-generic-secret,11.432144045829773
X.509 Certificate Subject CN Does Not Match the Entity Name,XPath Injection - http://webscantest.com/infodb/search_by_name.php,11.431098729372025
TLS Server Supports TLS version 1.0,SSL/TLS Service Supports Weak Protocol,11.428944021463394
Insufficient SSL Enforcement,SSL/TLS Service Supports Weak Protocol,11.42536774277687
pkg:npm/websocket-extensions@0.1.4,pkg:npm/shelljs@0.8.4,11.423185467720032
Sensitive Data Sent in URL,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,11.419545859098434
pkg:npm/node-forge@0.10.0,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,11.419419199228287
Weak Credentials Vulnerability,Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,11.417099088430405
Insufficient SSL Enforcement,pkg:npm/immer@8.0.1,11.415205895900726
pkg:npm/execa@1.0.0,pkg:npm/node-forge@0.10.0,11.402788758277893
Weak Credentials Vulnerability,pkg:npm/node-forge@0.10.0,11.401207745075226
Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,11.401066929101944
pkg:npm/ejs@2.7.4,Login Form Is Not Submitted Via HTTPS,11.399608850479126
pkg:npm/node-forge@0.10.0,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,11.395268887281418
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),11.393477022647858
Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),11.391764134168625
SQL Injection - onlinetests/app/test_end.php:73,X.509 Certificate Subject CN Does Not Match the Entity Name,11.39007955789566
pkg:npm/glob-parent@3.1.0,X.509 Certificate Subject CN Does Not Match the Entity Name,11.387650668621063
SQL Injection - onlinetests/app/classes/db.php:27,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),11.378969252109528
pkg:npm/libxmljs@0.19.7,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.372185498476028
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),X.509 Certificate Subject CN Does Not Match the Entity Name,11.371108889579773
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,11.3663911819458
Git Multiple Security Vulnerabilities,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,11.356942355632782
Insufficient SSL Enforcement,pkg:npm/glob-parent@3.1.0,11.355877667665482
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),11.352412402629852
pkg:npm/minimist@1.2.5,SSL/TLS Service Supports Weak Protocol,11.348038911819458
pkg:npm/terser@5.7.0,Login Form Is Not Submitted Via HTTPS,11.34783923625946
Microsoft Windows Security Update for September 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.3420769572258
Apple macOS Monterey 12.6 Not Installed (HT213444),pkg:npm/cookie@0.4.0,11.341601610183716
pkg:npm/node-forge@0.10.0,Cross-Site Scripting: Reflected - share.php:22,11.33386492729187
Sensitive Data Sent in URL,Microsoft Windows Security Update for January 2023,11.332327127456665
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),pkg:npm/node-forge@0.10.0,11.329467594623566
pkg:npm/cookie@0.4.1,Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),11.323253810405731
generic.secrets.security.detected-jwt-token.detected-jwt-token,Git Multiple Security Vulnerabilities,11.322496831417084
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.322115361690521
pkg:npm/node-forge@0.10.0,Git Multiple Security Vulnerabilities,11.316484957933426
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,11.312343180179596
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,pkg:npm/libxmljs@0.19.7,11.311808228492737
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),11.301378905773163
Login Form Is Not Submitted Via HTTPS,generic.secrets.security.detected-generic-secret.detected-generic-secret,11.300091445446014
pkg:npm/terser@4.8.0,Untrusted TLS/SSL server X.509 certificate,11.298083513975143
Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,Untrusted TLS/SSL server X.509 certificate,11.297202110290527
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,Insufficient SSL Enforcement,11.2931489944458
XPath Injection - http://webscantest.com/infodb/search_by_name.php,X.509 Certificate Subject CN Does Not Match the Entity Name,11.272601783275604
Microsoft Windows Security Update for January 2023,Sensitive Data Sent in URL,11.266423761844635
Microsoft Windows Security Update for September 2022,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,11.264409869909286
pkg:npm/terser@5.10.0,pkg:npm/execa@1.0.0,11.26326471567154
Insufficient SSL Enforcement,Login Form Is Not Submitted Via HTTPS,11.259858310222626
Cross-Site Scripting: Reflected - share.php:27,Oracle Java Standard Edition (SE) ECDSA Vulnerability,11.251820623874664
pkg:npm/node-forge@0.10.0,pkg:npm/execa@1.0.0,11.245457828044891
Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,SSL/TLS Service Supports Weak Protocol,11.241620779037476
X.509 Certificate Subject CN Does Not Match the Entity Name,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,11.239972710609436
Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,11.238386482000351
Insufficient SSL Enforcement,pkg:npm/cookie@0.4.0,11.223870515823364
Cross-Site Scripting: Reflected - share.php:27,Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),11.21629923582077
XPath Injection - http://webscantest.com/infodb/search_by_name.php,pkg:npm/node-forge@0.10.0,11.19932234287262
Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,pkg:npm/execa@1.0.0,11.19166687130928
pkg:npm/libxmljs@0.19.7,generic.secrets.security.detected-generic-secret.detected-generic-secret,11.191201955080032
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/moment@2.29.2,11.19028553366661
Login Form Is Not Submitted Via HTTPS,Microsoft Windows Security Update for September 2022,11.182177811861038
Untrusted TLS/SSL server X.509 certificate,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,11.180174350738525
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,javascript.browser.security.insecure-document-method.insecure-document-method,11.174692958593369
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,SSL/TLS Service Supports Weak Protocol,11.174215376377106
Microsoft Windows Security Update for November 2022,TLS Server Supports TLS version 1.0,11.168858408927917
X.509 Certificate Subject CN Does Not Match the Entity Name,Microsoft Windows Security Update for November 2022,11.166641116142273
SSL/TLS Service Supports Weak Protocol,pkg:npm/shelljs@0.8.4,11.16473376750946
pkg:npm/node-forge@0.10.0,Untrusted TLS/SSL server X.509 certificate,11.162500083446503
pkg:npm/shelljs@0.8.4,pkg:npm/glob-parent@3.1.0,11.162088066339493
pkg:npm/shelljs@0.8.4,Git Multiple Security Vulnerabilities,11.160750687122345
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,Git Multiple Security Vulnerabilities,11.159289628267288
SSL/TLS Service Supports Weak Protocol,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),11.157302558422089
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,pkg:npm/libxmljs@0.19.7,11.155641078948975
pkg:npm/cookie@0.4.0,generic.secrets.security.detected-jwt-token.detected-jwt-token,11.15359514951706
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,pkg:npm/node-forge@0.10.0,11.151758581399918
Untrusted TLS/SSL server X.509 certificate,Dangerous File Inclusion - maintenance.php:13,11.151354759931564
Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,11.14976778626442
Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),Sensitive Data Sent in URL,11.146800220012665
Weak Credentials Vulnerability,Microsoft Windows Security Update for October 2022,11.141397058963776
pkg:npm/moment@2.29.2,Untrusted TLS/SSL server X.509 certificate,11.13961786031723
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,pkg:npm/shell-quote@1.7.2,11.13685518503189
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Sensitive Data Sent in URL,11.135523021221161
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),11.130617558956146
Git Multiple Security Vulnerabilities,pkg:npm/terser@5.10.0,11.125746369361877
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/execa@1.0.0,11.122097820043564
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Git Multiple Security Vulnerabilities,11.11781820654869
generic.secrets.security.detected-jwt-token.detected-jwt-token,Insufficient SSL Enforcement,11.107071489095688
Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),pkg:npm/ejs@2.7.4,11.105486750602722
Oracle Java Standard Edition (SE) ECDSA Vulnerability,javascript.browser.security.insecure-document-method.insecure-document-method,11.10023632645607
SSL/TLS Service Supports Weak Protocol,Insufficient SSL Enforcement,11.095057427883148
Reflected Cross-Site Scripting (XSS) Vulnerabilities,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,11.091184616088867
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.087413877248764
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,11.083792895078659
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,pkg:npm/websocket-extensions@0.1.4,11.078834533691406
pkg:npm/node-forge@0.10.0,Login Form Is Not Submitted Via HTTPS,11.07378602027893
pkg:npm/websocket-extensions@0.1.4,Insufficient SSL Enforcement,11.073283851146698
pkg:npm/shell-quote@1.7.2,Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),11.067696660757065
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),11.060933023691177
Brute Force (Form Auth) - http://webscantest.com/login.php,X.509 Certificate Subject CN Does Not Match the Entity Name,11.057183146476746
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),Login Form Is Not Submitted Via HTTPS,11.04523241519928
pkg:npm/shell-quote@1.7.2,pkg:npm/websocket-extensions@0.1.4,11.043564975261688
pkg:npm/glob-parent@3.1.0,Microsoft Windows Security Update for October 2022,11.035749316215515
SSL/TLS Service Supports Weak Protocol,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.033535748720169
Oracle Java Standard Edition (SE) ECDSA Vulnerability,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.03183776140213
pkg:npm/shelljs@0.8.4,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,11.019638180732727
SSL/TLS Service Supports Weak Protocol,TLS Server Supports TLS version 1.0,11.01725697517395
Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),pkg:npm/axios@0.21.1,11.013449728488922
pkg:npm/moment@2.29.2,SQL Injection - onlinetests/app/test_end.php:73,11.011822521686554
pkg:npm/cookie@0.4.1,Oracle Java Standard Edition (SE) ECDSA Vulnerability,11.00548729300499
pkg:npm/nth-check@1.0.2,SSL/TLS Service Supports Weak Protocol,11.001341044902802
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),SSL/TLS Service Supports Weak Protocol,10.99889948964119
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,pkg:npm/websocket-extensions@0.1.4,10.993814468383789
Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,10.99146455526352
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),pkg:npm/cookie@0.4.1,10.981681197881699
Login Form Is Not Submitted Via HTTPS,Sensitive Data Sent in URL,10.976819694042206
javascript.browser.security.insecure-document-method.insecure-document-method,pkg:npm/cookie@0.4.1,10.97472682595253
javascript.browser.security.insecure-document-method.insecure-document-method,pkg:npm/glob-parent@3.1.0,10.969527065753937
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/glob-parent@3.1.0,10.945720970630646
Cross-Site Scripting: Reflected - share.php:22,Oracle Java Standard Edition (SE) ECDSA Vulnerability,10.945022851228714
pkg:npm/ansi-regex@3.0.0,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),10.923007875680923
pkg:npm/websocket-extensions@0.1.4,SQL Injection - onlinetests/app/test_end.php:73,10.921455174684525
Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,10.914666205644608
pkg:npm/node-forge@0.10.0,Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,10.913728177547455
TLS Server Supports TLS version 1.0,generic.secrets.security.detected-generic-secret.detected-generic-secret,10.913123935461044
pkg:npm/glob-parent@3.1.0,Weak Credentials Vulnerability,10.91182753443718
pkg:npm/node-forge@0.10.0,Sensitive Data Sent in URL,10.907068848609924
generic.secrets.security.detected-jwt-token.detected-jwt-token,Reflected Cross-Site Scripting (XSS) Vulnerabilities,10.902637243270874
Sensitive Data Sent in URL,Microsoft Windows Security Update for December 2022,10.901454091072083
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,pkg:npm/node-forge@0.10.0,10.887697339057922
pkg:npm/glob-parent@3.1.0,Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,10.882274806499481
